words,ocurrences
panic,177
fear,503
sad,746
mental,729
mind,403
sorry,451
shame,297
hate,307
hell,378
bad,976
feel,954
feeling,373
shit,770
worst,799
worse,691
blame,564
lonely,28
chaos,116
mad,122
ruined,125
anxiety,237
stress,339
stressed,36
phobia,5
shame,297
hurt,102
disorder,36
loneliness,58
turmoil,31
anger,65
horror,68
rage,33
fate,20
nervous,44
restless,4
depression,159
grief,131
worry,311
worried,308
angst,2
depressed,19
suicide,72
suffer,107
suffering,374
uncertainty,131
uneasy,5
sadness,39
afraid,165
alone,433
suicidal,10
mood,60
tension,13
anxious,49
desperate,76
dismal,15
exhausted,46
insecure,16
distress,33
distressed,8
frustration,65
disgusting,178
boredom,10
bored,40
insane,185
stupidity,81
bullshit,189
uncertain,52
displeased,0
uncomfortable,24
melancholy,1
overwhelmed,125
pessimistic,7
unhappy,18
upset,59
outrage,40
ass,252
damn,347
covidiot,46
terrify,1
terrified,31
terrifying,54
distrust,19
scare,77
scared,125
scaring,4
dread,15
failed,639
failed,639
failure,631
fuck,592
fucking,578
miserable,20
regret,24
shock,92
shocked,61
negligence,106
betrayed,325
cry,121
crying,112
idiot,174
idiots,131
selfish,79
upheaval,11
mess,211
crisis,2013
horrible,156
violence,276
abuse,144
rape,30
stupid,366
