words,ocurrences
panic,1244
fear,845
sad,729
mental,633
mind,598
sorry,558
shame,381
hate,589
hell,580
bad,1547
feel,1162
feeling,334
shit,1154
worst,893
worse,1001
blame,869
lonely,42
chaos,257
mad,177
ruined,93
anxiety,239
stress,298
stressed,73
phobia,6
shame,381
hurt,186
disorder,93
loneliness,37
turmoil,19
anger,85
horror,101
rage,123
fate,18
nervous,31
restless,3
depression,202
grief,91
worry,531
worried,366
angst,7
depressed,57
suicide,227
suffer,229
suffering,424
uncertainty,148
uneasy,4
sadness,29
afraid,254
alone,597
suicidal,13
mood,34
tension,24
anxious,38
desperate,207
dismal,7
exhausted,42
insecure,16
distress,126
distressed,13
frustration,38
disgusting,276
boredom,8
bored,52
insane,151
stupidity,284
bullshit,312
uncertain,55
displeased,2
uncomfortable,29
melancholy,3
overwhelmed,86
pessimistic,11
unhappy,16
upset,79
outrage,122
ass,455
damn,490
covidiot,46
terrify,1
terrified,41
terrifying,61
distrust,18
scare,132
scared,190
scaring,21
dread,11
failed,874
failed,874
failure,549
fuck,855
fucking,845
miserable,37
regret,30
shock,104
shocked,169
negligence,199
betrayed,29
cry,72
crying,61
idiot,378
idiots,408
selfish,319
upheaval,17
mess,208
crisis,1869
horrible,190
violence,215
abuse,128
rape,72
stupid,1072
