words,ocurrences
panic,126
fear,570
sad,419
mental,653
mind,355
sorry,341
shame,255
hate,1277
hell,344
bad,1048
feel,843
feeling,339
shit,747
worst,472
worse,529
blame,471
lonely,34
chaos,84
mad,88
ruined,170
anxiety,225
stress,226
stressed,46
phobia,2
shame,255
hurt,111
disorder,66
loneliness,71
turmoil,12
anger,54
horror,42
rage,30
fate,24
nervous,36
restless,4
depression,140
grief,73
worry,273
worried,255
angst,3
depressed,14
suicide,99
suffer,188
suffering,243
uncertainty,105
uneasy,6
sadness,21
afraid,160
alone,337
suicidal,3
mood,32
tension,35
anxious,34
desperate,53
dismal,17
exhausted,25
insecure,9
distress,39
distressed,8
frustration,33
disgusting,155
boredom,9
bored,15
insane,119
stupidity,125
bullshit,165
uncertain,56
displeased,1
uncomfortable,274
melancholy,0
overwhelmed,49
pessimistic,6
unhappy,7
upset,46
outrage,39
ass,267
damn,317
covidiot,78
terrify,2
terrified,19
terrifying,117
distrust,14
scare,73
scared,143
scaring,10
dread,14
failed,309
failed,309
failure,562
fuck,532
fucking,472
miserable,18
regret,81
shock,72
shocked,97
negligence,45
betrayed,4
cry,82
crying,80
idiot,348
idiots,188
selfish,69
upheaval,11
mess,141
crisis,1481
horrible,83
violence,612
abuse,135
rape,30
stupid,618
