words,ocurrences
panic,239
fear,810
sad,748
mental,798
mind,611
sorry,656
shame,505
hate,654
hell,970
bad,1553
feel,1957
feeling,494
shit,1715
worst,1033
worse,1064
blame,569
lonely,47
chaos,165
mad,211
ruined,98
anxiety,261
stress,411
stressed,161
phobia,14
shame,505
hurt,183
disorder,32
loneliness,55
turmoil,20
anger,106
horror,64
rage,98
fate,31
nervous,84
restless,2
depression,177
grief,180
worry,551
worried,643
angst,1
depressed,46
suicide,137
suffer,288
suffering,658
uncertainty,170
uneasy,6
sadness,42
afraid,225
alone,567
suicidal,12
mood,56
tension,48
anxious,79
desperate,111
dismal,8
exhausted,69
insecure,23
distress,74
distressed,6
frustration,37
disgusting,391
boredom,5
bored,36
insane,167
stupidity,168
bullshit,473
uncertain,92
displeased,1
uncomfortable,23
melancholy,1
overwhelmed,172
pessimistic,4
unhappy,27
upset,137
outrage,66
ass,646
damn,777
covidiot,106
terrify,2
terrified,34
terrifying,76
distrust,94
scare,154
scared,256
scaring,16
dread,8
failed,1036
failed,1036
failure,797
fuck,1905
fucking,1409
miserable,28
regret,39
shock,140
shocked,184
negligence,312
betrayed,17
cry,130
crying,146
idiot,442
idiots,358
selfish,285
upheaval,13
mess,279
crisis,2166
horrible,241
violence,232
abuse,229
rape,16
stupid,794
