words,ocurrences
panic,183
fear,599
sad,1831
mental,427
mind,368
sorry,803
shame,198
hate,317
hell,395
bad,929
feel,707
feeling,201
shit,779
worst,504
worse,628
blame,441
lonely,9
chaos,93
mad,116
ruined,26
anxiety,153
stress,126
stressed,20
phobia,4
shame,198
hurt,119
disorder,87
loneliness,26
turmoil,8
anger,45
horror,46
rage,20
fate,28
nervous,40
restless,1
depression,99
grief,69
worry,263
worried,369
angst,0
depressed,13
suicide,78
suffer,166
suffering,988
uncertainty,80
uneasy,8
sadness,12
afraid,188
alone,323
suicidal,11
mood,18
tension,10
anxious,27
desperate,70
dismal,16
exhausted,44
insecure,11
distress,22
distressed,5
frustration,53
disgusting,123
boredom,1
bored,11
insane,115
stupidity,222
bullshit,214
uncertain,30
displeased,0
uncomfortable,27
melancholy,0
overwhelmed,50
pessimistic,5
unhappy,14
upset,39
outrage,185
ass,265
damn,410
covidiot,52
terrify,2
terrified,25
terrifying,31
distrust,33
scare,124
scared,167
scaring,13
dread,6
failed,366
failed,366
failure,262
fuck,609
fucking,525
miserable,35
regret,50
shock,71
shocked,374
negligence,48
betrayed,10
cry,46
crying,45
idiot,230
idiots,229
selfish,231
upheaval,12
mess,121
crisis,1449
horrible,102
violence,185
abuse,113
rape,18
stupid,701
