words,ocurrences
panic,88
fear,577
sad,410
mental,608
mind,310
sorry,269
shame,196
hate,271
hell,345
bad,670
feel,653
feeling,230
shit,525
worst,414
worse,501
blame,203
lonely,15
chaos,46
mad,90
ruined,33
anxiety,164
stress,170
stressed,48
phobia,3
shame,196
hurt,89
disorder,43
loneliness,17
turmoil,8
anger,66
horror,24
rage,21
fate,25
nervous,31
restless,3
depression,75
grief,48
worry,193
worried,211
angst,3
depressed,30
suicide,65
suffer,171
suffering,282
uncertainty,50
uneasy,3
sadness,19
afraid,173
alone,299
suicidal,6
mood,40
tension,15
anxious,31
desperate,62
dismal,4
exhausted,21
insecure,8
distress,17
distressed,9
frustration,52
disgusting,85
boredom,15
bored,13
insane,99
stupidity,92
bullshit,167
uncertain,21
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,72
pessimistic,4
unhappy,11
upset,32
outrage,21
ass,164
damn,296
covidiot,28
terrify,2
terrified,24
terrifying,39
distrust,17
scare,63
scared,158
scaring,6
dread,5
failed,292
failed,292
failure,453
fuck,511
fucking,412
miserable,58
regret,14
shock,38
shocked,57
negligence,61
betrayed,6
cry,47
crying,51
idiot,130
idiots,163
selfish,100
upheaval,3
mess,79
crisis,834
horrible,79
violence,162
abuse,64
rape,9
stupid,407
