words,ocurrences
panic,253
fear,570
sad,331
mental,747
mind,309
sorry,242
shame,363
hate,290
hell,323
bad,650
feel,636
feeling,255
shit,521
worst,531
worse,518
blame,411
lonely,15
chaos,82
mad,137
ruined,55
anxiety,206
stress,225
stressed,43
phobia,5
shame,363
hurt,86
disorder,38
loneliness,37
turmoil,10
anger,52
horror,62
rage,30
fate,17
nervous,20
restless,1
depression,124
grief,60
worry,241
worried,242
angst,4
depressed,15
suicide,45
suffer,162
suffering,577
uncertainty,76
uneasy,2
sadness,19
afraid,101
alone,341
suicidal,9
mood,37
tension,24
anxious,46
desperate,149
dismal,7
exhausted,29
insecure,11
distress,49
distressed,13
frustration,21
disgusting,114
boredom,1
bored,7
insane,87
stupidity,121
bullshit,152
uncertain,60
displeased,1
uncomfortable,19
melancholy,0
overwhelmed,116
pessimistic,3
unhappy,9
upset,28
outrage,30
ass,184
damn,209
covidiot,29
terrify,1
terrified,17
terrifying,51
distrust,12
scare,67
scared,130
scaring,8
dread,4
failed,416
failed,416
failure,529
fuck,431
fucking,330
miserable,30
regret,32
shock,57
shocked,75
negligence,102
betrayed,10
cry,58
crying,63
idiot,146
idiots,157
selfish,74
upheaval,7
mess,135
crisis,2257
horrible,93
violence,287
abuse,136
rape,25
stupid,373
