words,ocurrences
panic,55
fear,427
sad,365
mental,296
mind,241
sorry,239
shame,198
hate,327
hell,281
bad,615
feel,451
feeling,146
shit,426
worst,288
worse,454
blame,194
lonely,10
chaos,68
mad,64
ruined,19
anxiety,92
stress,147
stressed,32
phobia,4
shame,198
hurt,44
disorder,19
loneliness,14
turmoil,12
anger,35
horror,30
rage,19
fate,18
nervous,15
restless,0
depression,47
grief,52
worry,136
worried,146
angst,3
depressed,5
suicide,64
suffer,99
suffering,184
uncertainty,47
uneasy,1
sadness,9
afraid,91
alone,218
suicidal,14
mood,17
tension,34
anxious,17
desperate,74
dismal,3
exhausted,35
insecure,7
distress,18
distressed,3
frustration,23
disgusting,130
boredom,4
bored,9
insane,90
stupidity,121
bullshit,145
uncertain,33
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,107
pessimistic,5
unhappy,5
upset,38
outrage,20
ass,131
damn,200
covidiot,28
terrify,2
terrified,11
terrifying,19
distrust,8
scare,60
scared,84
scaring,11
dread,1
failed,270
failed,270
failure,230
fuck,538
fucking,370
miserable,10
regret,36
shock,55
shocked,51
negligence,35
betrayed,4
cry,33
crying,38
idiot,144
idiots,295
selfish,112
upheaval,11
mess,61
crisis,984
horrible,87
violence,197
abuse,113
rape,40
stupid,472
