words,ocurrences
panic,121
fear,535
sad,375
mental,735
mind,321
sorry,321
shame,229
hate,430
hell,325
bad,893
feel,815
feeling,352
shit,717
worst,546
worse,542
blame,350
lonely,27
chaos,99
mad,87
ruined,42
anxiety,280
stress,269
stressed,46
phobia,13
shame,229
hurt,102
disorder,50
loneliness,50
turmoil,11
anger,27
horror,30
rage,27
fate,29
nervous,51
restless,5
depression,193
grief,106
worry,251
worried,209
angst,4
depressed,40
suicide,86
suffer,125
suffering,286
uncertainty,104
uneasy,4
sadness,35
afraid,126
alone,322
suicidal,13
mood,35
tension,17
anxious,62
desperate,62
dismal,13
exhausted,26
insecure,5
distress,45
distressed,6
frustration,49
disgusting,231
boredom,5
bored,33
insane,209
stupidity,111
bullshit,188
uncertain,66
displeased,0
uncomfortable,22
melancholy,2
overwhelmed,54
pessimistic,1
unhappy,5
upset,42
outrage,45
ass,247
damn,343
covidiot,62
terrify,4
terrified,43
terrifying,37
distrust,18
scare,62
scared,115
scaring,10
dread,18
failed,392
failed,392
failure,387
fuck,554
fucking,450
miserable,29
regret,44
shock,75
shocked,78
negligence,64
betrayed,11
cry,95
crying,58
idiot,250
idiots,148
selfish,77
upheaval,11
mess,145
crisis,1453
horrible,97
violence,290
abuse,150
rape,36
stupid,562
