words,ocurrences
panic,660
fear,1329
sad,221
mental,259
mind,401
sorry,218
shame,140
hate,261
hell,313
bad,824
feel,438
feeling,164
shit,992
worst,793
worse,546
blame,369
lonely,6
chaos,67
mad,81
ruined,26
anxiety,91
stress,87
stressed,25
phobia,9
shame,140
hurt,53
disorder,23
loneliness,6
turmoil,21
anger,14
horror,39
rage,23
fate,19
nervous,24
restless,3
depression,42
grief,37
worry,313
worried,289
angst,1
depressed,13
suicide,24
suffer,97
suffering,175
uncertainty,75
uneasy,1
sadness,3
afraid,160
alone,254
suicidal,8
mood,43
tension,16
anxious,51
desperate,46
dismal,6
exhausted,25
insecure,5
distress,9
distressed,1
frustration,12
disgusting,87
boredom,0
bored,31
insane,96
stupidity,80
bullshit,305
uncertain,38
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,61
pessimistic,2
unhappy,5
upset,38
outrage,24
ass,171
damn,351
covidiot,55
terrify,5
terrified,23
terrifying,59
distrust,6
scare,277
scared,158
scaring,25
dread,9
failed,238
failed,238
failure,212
fuck,687
fucking,451
miserable,14
regret,30
shock,53
shocked,55
negligence,56
betrayed,3
cry,45
crying,47
idiot,109
idiots,151
selfish,119
upheaval,2
mess,99
crisis,542
horrible,56
violence,286
abuse,76
rape,10
stupid,305
