words,ocurrences
panic,183
fear,713
sad,411
mental,335
mind,382
sorry,340
shame,237
hate,315
hell,456
bad,1120
feel,810
feeling,391
shit,1193
worst,525
worse,590
blame,479
lonely,11
chaos,219
mad,106
ruined,77
anxiety,141
stress,128
stressed,36
phobia,11
shame,237
hurt,112
disorder,47
loneliness,9
turmoil,3
anger,24
horror,18
rage,25
fate,21
nervous,34
restless,2
depression,103
grief,43
worry,250
worried,193
angst,5
depressed,15
suicide,73
suffer,120
suffering,194
uncertainty,57
uneasy,2
sadness,9
afraid,120
alone,304
suicidal,4
mood,26
tension,10
anxious,21
desperate,75
dismal,4
exhausted,53
insecure,12
distress,25
distressed,2
frustration,23
disgusting,134
boredom,3
bored,19
insane,198
stupidity,99
bullshit,291
uncertain,52
displeased,1
uncomfortable,25
melancholy,1
overwhelmed,150
pessimistic,5
unhappy,4
upset,57
outrage,25
ass,290
damn,443
covidiot,29
terrify,1
terrified,36
terrifying,35
distrust,24
scare,144
scared,190
scaring,18
dread,8
failed,373
failed,373
failure,621
fuck,940
fucking,767
miserable,25
regret,116
shock,130
shocked,82
negligence,44
betrayed,5
cry,59
crying,63
idiot,218
idiots,188
selfish,123
upheaval,4
mess,148
crisis,580
horrible,98
violence,62
abuse,89
rape,17
stupid,510
