words,ocurrences
panic,133
fear,802
sad,376
mental,413
mind,295
sorry,304
shame,195
hate,420
hell,427
bad,1146
feel,580
feeling,226
shit,687
worst,616
worse,500
blame,255
lonely,8
chaos,298
mad,87
ruined,42
anxiety,165
stress,153
stressed,26
phobia,1
shame,195
hurt,109
disorder,33
loneliness,31
turmoil,22
anger,36
horror,32
rage,30
fate,31
nervous,46
restless,0
depression,75
grief,45
worry,264
worried,275
angst,1
depressed,19
suicide,245
suffer,143
suffering,1834
uncertainty,90
uneasy,1
sadness,13
afraid,134
alone,246
suicidal,18
mood,24
tension,3
anxious,34
desperate,61
dismal,9
exhausted,37
insecure,11
distress,34
distressed,4
frustration,51
disgusting,106
boredom,6
bored,30
insane,99
stupidity,325
bullshit,215
uncertain,57
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,68
pessimistic,3
unhappy,3
upset,33
outrage,26
ass,197
damn,434
covidiot,34
terrify,1
terrified,37
terrifying,241
distrust,13
scare,127
scared,162
scaring,16
dread,3
failed,433
failed,433
failure,195
fuck,828
fucking,527
miserable,47
regret,36
shock,64
shocked,187
negligence,45
betrayed,5
cry,53
crying,43
idiot,164
idiots,215
selfish,136
upheaval,10
mess,111
crisis,1099
horrible,74
violence,236
abuse,79
rape,15
stupid,576
