words,ocurrences
panic,118
fear,490
sad,227
mental,510
mind,340
sorry,264
shame,203
hate,291
hell,235
bad,481
feel,502
feeling,204
shit,411
worst,343
worse,293
blame,193
lonely,7
chaos,41
mad,53
ruined,71
anxiety,136
stress,188
stressed,50
phobia,8
shame,203
hurt,63
disorder,32
loneliness,14
turmoil,21
anger,26
horror,58
rage,14
fate,32
nervous,31
restless,1
depression,84
grief,44
worry,224
worried,241
angst,0
depressed,82
suicide,54
suffer,120
suffering,454
uncertainty,63
uneasy,4
sadness,14
afraid,199
alone,219
suicidal,7
mood,12
tension,13
anxious,38
desperate,66
dismal,2
exhausted,44
insecure,6
distress,23
distressed,2
frustration,17
disgusting,76
boredom,4
bored,11
insane,43
stupidity,85
bullshit,114
uncertain,24
displeased,1
uncomfortable,11
melancholy,0
overwhelmed,45
pessimistic,3
unhappy,4
upset,23
outrage,23
ass,126
damn,143
covidiot,12
terrify,2
terrified,7
terrifying,22
distrust,9
scare,101
scared,134
scaring,11
dread,2
failed,259
failed,259
failure,177
fuck,281
fucking,228
miserable,33
regret,33
shock,36
shocked,36
negligence,50
betrayed,5
cry,107
crying,96
idiot,132
idiots,85
selfish,58
upheaval,3
mess,65
crisis,989
horrible,59
violence,182
abuse,70
rape,12
stupid,309
