words,ocurrences
panic,237
fear,661
sad,416
mental,625
mind,380
sorry,295
shame,401
hate,334
hell,329
bad,835
feel,741
feeling,298
shit,613
worst,726
worse,652
blame,450
lonely,19
chaos,84
mad,106
ruined,34
anxiety,230
stress,281
stressed,53
phobia,2
shame,401
hurt,91
disorder,47
loneliness,33
turmoil,9
anger,135
horror,54
rage,29
fate,27
nervous,22
restless,0
depression,106
grief,58
worry,303
worried,227
angst,0
depressed,26
suicide,84
suffer,196
suffering,449
uncertainty,92
uneasy,1
sadness,24
afraid,145
alone,401
suicidal,14
mood,43
tension,9
anxious,51
desperate,175
dismal,9
exhausted,49
insecure,66
distress,41
distressed,5
frustration,27
disgusting,116
boredom,2
bored,27
insane,93
stupidity,125
bullshit,165
uncertain,45
displeased,0
uncomfortable,13
melancholy,4
overwhelmed,128
pessimistic,4
unhappy,6
upset,39
outrage,36
ass,179
damn,297
covidiot,53
terrify,1
terrified,23
terrifying,58
distrust,46
scare,204
scared,168
scaring,22
dread,5
failed,469
failed,469
failure,489
fuck,526
fucking,468
miserable,36
regret,40
shock,81
shocked,65
negligence,100
betrayed,4
cry,63
crying,69
idiot,184
idiots,169
selfish,105
upheaval,4
mess,158
crisis,1473
horrible,103
violence,439
abuse,235
rape,27
stupid,417
