words,ocurrences
panic,339
fear,721
sad,365
mental,644
mind,422
sorry,328
shame,301
hate,469
hell,366
bad,1053
feel,836
feeling,361
shit,939
worst,687
worse,696
blame,410
lonely,13
chaos,163
mad,148
ruined,50
anxiety,230
stress,261
stressed,62
phobia,11
shame,301
hurt,103
disorder,412
loneliness,38
turmoil,26
anger,58
horror,52
rage,19
fate,17
nervous,55
restless,3
depression,160
grief,71
worry,338
worried,357
angst,5
depressed,23
suicide,122
suffer,193
suffering,366
uncertainty,101
uneasy,3
sadness,22
afraid,193
alone,409
suicidal,7
mood,42
tension,13
anxious,69
desperate,73
dismal,7
exhausted,60
insecure,10
distress,41
distressed,2
frustration,45
disgusting,102
boredom,2
bored,26
insane,137
stupidity,106
bullshit,205
uncertain,61
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,127
pessimistic,6
unhappy,13
upset,61
outrage,67
ass,218
damn,406
covidiot,27
terrify,4
terrified,21
terrifying,50
distrust,29
scare,117
scared,189
scaring,20
dread,6
failed,420
failed,420
failure,411
fuck,668
fucking,555
miserable,32
regret,35
shock,71
shocked,144
negligence,86
betrayed,1
cry,54
crying,65
idiot,173
idiots,174
selfish,101
upheaval,1
mess,171
crisis,1543
horrible,116
violence,248
abuse,121
rape,21
stupid,507
