words,ocurrences
panic,287
fear,808
sad,461
mental,773
mind,395
sorry,309
shame,318
hate,533
hell,345
bad,986
feel,878
feeling,309
shit,675
worst,813
worse,630
blame,342
lonely,18
chaos,91
mad,111
ruined,22
anxiety,253
stress,289
stressed,55
phobia,4
shame,318
hurt,114
disorder,92
loneliness,37
turmoil,7
anger,167
horror,51
rage,14
fate,45
nervous,24
restless,1
depression,165
grief,58
worry,250
worried,290
angst,4
depressed,18
suicide,90
suffer,180
suffering,442
uncertainty,78
uneasy,3
sadness,19
afraid,188
alone,403
suicidal,15
mood,53
tension,21
anxious,50
desperate,154
dismal,8
exhausted,59
insecure,22
distress,36
distressed,7
frustration,34
disgusting,105
boredom,5
bored,20
insane,120
stupidity,151
bullshit,187
uncertain,61
displeased,2
uncomfortable,27
melancholy,0
overwhelmed,120
pessimistic,5
unhappy,12
upset,57
outrage,46
ass,230
damn,374
covidiot,59
terrify,5
terrified,29
terrifying,92
distrust,28
scare,152
scared,179
scaring,18
dread,4
failed,463
failed,463
failure,443
fuck,562
fucking,492
miserable,37
regret,37
shock,115
shocked,84
negligence,220
betrayed,7
cry,71
crying,87
idiot,207
idiots,179
selfish,87
upheaval,2
mess,152
crisis,1778
horrible,136
violence,288
abuse,233
rape,17
stupid,483
