words,ocurrences
panic,186
fear,710
sad,305
mental,387
mind,297
sorry,318
shame,165
hate,215
hell,345
bad,804
feel,668
feeling,274
shit,758
worst,322
worse,673
blame,263
lonely,12
chaos,115
mad,93
ruined,75
anxiety,163
stress,169
stressed,25
phobia,5
shame,165
hurt,121
disorder,40
loneliness,19
turmoil,4
anger,32
horror,22
rage,12
fate,15
nervous,37
restless,1
depression,60
grief,44
worry,214
worried,338
angst,4
depressed,11
suicide,49
suffer,85
suffering,175
uncertainty,114
uneasy,2
sadness,6
afraid,103
alone,328
suicidal,4
mood,28
tension,15
anxious,35
desperate,33
dismal,5
exhausted,52
insecure,5
distress,21
distressed,7
frustration,22
disgusting,74
boredom,2
bored,17
insane,143
stupidity,92
bullshit,189
uncertain,41
displeased,0
uncomfortable,13
melancholy,0
overwhelmed,120
pessimistic,2
unhappy,6
upset,32
outrage,20
ass,140
damn,368
covidiot,24
terrify,1
terrified,25
terrifying,69
distrust,19
scare,139
scared,145
scaring,12
dread,50
failed,229
failed,229
failure,241
fuck,746
fucking,557
miserable,17
regret,73
shock,82
shocked,73
negligence,26
betrayed,5
cry,45
crying,43
idiot,128
idiots,148
selfish,104
upheaval,4
mess,178
crisis,738
horrible,70
violence,67
abuse,72
rape,7
stupid,414
