words,ocurrences
panic,328
fear,1441
sad,816
mental,1298
mind,763
sorry,688
shame,569
hate,596
hell,707
bad,1747
feel,1536
feeling,511
shit,1183
worst,1113
worse,1177
blame,779
lonely,37
chaos,319
mad,196
ruined,130
anxiety,625
stress,576
stressed,107
phobia,8
shame,569
hurt,211
disorder,43
loneliness,57
turmoil,34
anger,80
horror,100
rage,67
fate,40
nervous,66
restless,13
depression,402
grief,108
worry,479
worried,675
angst,7
depressed,79
suicide,235
suffer,280
suffering,678
uncertainty,380
uneasy,9
sadness,28
afraid,280
alone,744
suicidal,23
mood,71
tension,40
anxious,164
desperate,189
dismal,39
exhausted,49
insecure,32
distress,71
distressed,14
frustration,55
disgusting,277
boredom,14
bored,64
insane,198
stupidity,210
bullshit,353
uncertain,161
displeased,3
uncomfortable,45
melancholy,0
overwhelmed,95
pessimistic,6
unhappy,20
upset,75
outrage,81
ass,414
damn,779
covidiot,76
terrify,4
terrified,45
terrifying,66
distrust,19
scare,151
scared,274
scaring,25
dread,18
failed,977
failed,977
failure,677
fuck,831
fucking,816
miserable,38
regret,101
shock,217
shocked,304
negligence,92
betrayed,13
cry,112
crying,89
idiot,311
idiots,345
selfish,196
upheaval,15
mess,299
crisis,3824
horrible,187
violence,437
abuse,262
rape,74
stupid,1022
