words,ocurrences
panic,138
fear,447
sad,305
mental,445
mind,259
sorry,225
shame,185
hate,258
hell,395
bad,556
feel,557
feeling,276
shit,514
worst,334
worse,423
blame,241
lonely,10
chaos,402
mad,71
ruined,43
anxiety,125
stress,186
stressed,29
phobia,3
shame,185
hurt,74
disorder,32
loneliness,22
turmoil,7
anger,28
horror,28
rage,13
fate,7
nervous,27
restless,1
depression,64
grief,39
worry,209
worried,229
angst,2
depressed,16
suicide,50
suffer,134
suffering,310
uncertainty,73
uneasy,4
sadness,13
afraid,114
alone,385
suicidal,31
mood,20
tension,15
anxious,29
desperate,49
dismal,7
exhausted,35
insecure,2
distress,45
distressed,4
frustration,17
disgusting,120
boredom,6
bored,31
insane,75
stupidity,60
bullshit,198
uncertain,38
displeased,0
uncomfortable,16
melancholy,0
overwhelmed,74
pessimistic,5
unhappy,8
upset,22
outrage,16
ass,131
damn,231
covidiot,23
terrify,6
terrified,21
terrifying,55
distrust,14
scare,111
scared,93
scaring,20
dread,6
failed,278
failed,278
failure,261
fuck,597
fucking,420
miserable,101
regret,21
shock,68
shocked,58
negligence,40
betrayed,6
cry,63
crying,46
idiot,101
idiots,152
selfish,78
upheaval,6
mess,79
crisis,984
horrible,82
violence,309
abuse,109
rape,8
stupid,301
