words,ocurrences
panic,376
fear,1305
sad,950
mental,4766
mind,748
sorry,683
shame,445
hate,749
hell,698
bad,1687
feel,1463
feeling,683
shit,1382
worst,1147
worse,1324
blame,1123
lonely,48
chaos,155
mad,221
ruined,106
anxiety,525
stress,599
stressed,80
phobia,5
shame,445
hurt,213
disorder,71
loneliness,81
turmoil,44
anger,87
horror,66
rage,77
fate,52
nervous,41
restless,3
depression,434
grief,183
worry,439
worried,745
angst,1
depressed,45
suicide,351
suffer,411
suffering,615
uncertainty,219
uneasy,3
sadness,46
afraid,627
alone,687
suicidal,21
mood,78
tension,15
anxious,109
desperate,276
dismal,8
exhausted,54
insecure,29
distress,145
distressed,8
frustration,60
disgusting,434
boredom,10
bored,43
insane,370
stupidity,237
bullshit,410
uncertain,74
displeased,0
uncomfortable,31
melancholy,0
overwhelmed,126
pessimistic,14
unhappy,42
upset,89
outrage,55
ass,596
damn,671
covidiot,279
terrify,2
terrified,65
terrifying,65
distrust,17
scare,266
scared,291
scaring,13
dread,12
failed,859
failed,859
failure,794
fuck,1294
fucking,1138
miserable,32
regret,34
shock,88
shocked,123
negligence,295
betrayed,22
cry,456
crying,252
idiot,530
idiots,394
selfish,332
upheaval,26
mess,233
crisis,2050
horrible,265
violence,220
abuse,191
rape,47
stupid,1107
