words,ocurrences
panic,613
fear,1826
sad,1398
mental,1270
mind,1256
sorry,1115
shame,855
hate,1191
hell,1576
bad,3388
feel,2330
feeling,655
shit,3163
worst,2323
worse,2389
blame,1633
lonely,63
chaos,298
mad,392
ruined,194
anxiety,464
stress,798
stressed,112
phobia,4
shame,855
hurt,425
disorder,95
loneliness,76
turmoil,40
anger,120
horror,205
rage,108
fate,78
nervous,113
restless,9
depression,340
grief,148
worry,797
worried,840
angst,8
depressed,65
suicide,205
suffer,445
suffering,736
uncertainty,310
uneasy,20
sadness,52
afraid,534
alone,1170
suicidal,20
mood,118
tension,63
anxious,164
desperate,259
dismal,20
exhausted,79
insecure,33
distress,118
distressed,19
frustration,60
disgusting,548
boredom,30
bored,144
insane,487
stupidity,655
bullshit,691
uncertain,183
displeased,2
uncomfortable,99
melancholy,0
overwhelmed,256
pessimistic,20
unhappy,41
upset,147
outrage,116
ass,1428
damn,1756
covidiot,170
terrify,9
terrified,116
terrifying,216
distrust,27
scare,282
scared,458
scaring,40
dread,30
failed,1946
failed,1946
failure,1829
fuck,2626
fucking,2747
miserable,64
regret,163
shock,192
shocked,294
negligence,380
betrayed,48
cry,152
crying,154
idiot,1478
idiots,1020
selfish,733
upheaval,22
mess,513
crisis,7151
horrible,430
violence,602
abuse,323
rape,47
stupid,2835
