words,ocurrences
panic,644
fear,1130
sad,191
mental,206
mind,260
sorry,216
shame,132
hate,186
hell,263
bad,645
feel,420
feeling,180
shit,630
worst,402
worse,428
blame,347
lonely,9
chaos,53
mad,60
ruined,33
anxiety,88
stress,74
stressed,25
phobia,1
shame,132
hurt,67
disorder,16
loneliness,6
turmoil,16
anger,20
horror,37
rage,78
fate,16
nervous,22
restless,2
depression,46
grief,27
worry,243
worried,219
angst,2
depressed,13
suicide,34
suffer,86
suffering,128
uncertainty,58
uneasy,2
sadness,4
afraid,125
alone,193
suicidal,1
mood,23
tension,5
anxious,33
desperate,44
dismal,4
exhausted,18
insecure,2
distress,17
distressed,1
frustration,9
disgusting,48
boredom,2
bored,15
insane,83
stupidity,105
bullshit,268
uncertain,21
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,32
pessimistic,3
unhappy,7
upset,43
outrage,13
ass,142
damn,230
covidiot,38
terrify,4
terrified,20
terrifying,28
distrust,5
scare,330
scared,119
scaring,28
dread,7
failed,159
failed,159
failure,177
fuck,493
fucking,370
miserable,16
regret,22
shock,40
shocked,68
negligence,22
betrayed,2
cry,40
crying,30
idiot,137
idiots,178
selfish,115
upheaval,3
mess,68
crisis,402
horrible,51
violence,255
abuse,65
rape,5
stupid,358
