words,ocurrences
panic,572
fear,955
sad,1160
mental,889
mind,640
sorry,805
shame,578
hate,460
hell,710
bad,1774
feel,1391
feeling,455
shit,1224
worst,1110
worse,1407
blame,579
lonely,57
chaos,186
mad,214
ruined,100
anxiety,327
stress,445
stressed,93
phobia,3
shame,578
hurt,204
disorder,42
loneliness,76
turmoil,20
anger,60
horror,216
rage,73
fate,29
nervous,32
restless,4
depression,231
grief,170
worry,478
worried,744
angst,8
depressed,46
suicide,199
suffer,262
suffering,644
uncertainty,238
uneasy,3
sadness,37
afraid,321
alone,794
suicidal,13
mood,52
tension,7
anxious,67
desperate,119
dismal,10
exhausted,116
insecure,30
distress,64
distressed,15
frustration,40
disgusting,332
boredom,15
bored,36
insane,189
stupidity,240
bullshit,361
uncertain,90
displeased,2
uncomfortable,39
melancholy,0
overwhelmed,218
pessimistic,17
unhappy,13
upset,86
outrage,83
ass,542
damn,753
covidiot,95
terrify,3
terrified,64
terrifying,112
distrust,39
scare,173
scared,306
scaring,23
dread,21
failed,811
failed,811
failure,705
fuck,1252
fucking,1031
miserable,37
regret,85
shock,123
shocked,172
negligence,118
betrayed,8
cry,122
crying,139
idiot,357
idiots,279
selfish,415
upheaval,8
mess,241
crisis,2971
horrible,322
violence,3768
abuse,540
rape,47
stupid,908
