words,ocurrences
panic,162
fear,622
sad,506
mental,439
mind,352
sorry,512
shame,261
hate,298
hell,458
bad,1108
feel,762
feeling,232
shit,841
worst,477
worse,586
blame,705
lonely,8
chaos,102
mad,96
ruined,44
anxiety,139
stress,152
stressed,65
phobia,3
shame,261
hurt,99
disorder,56
loneliness,19
turmoil,17
anger,59
horror,62
rage,46
fate,21
nervous,42
restless,3
depression,56
grief,51
worry,258
worried,333
angst,1
depressed,9
suicide,106
suffer,159
suffering,12539
uncertainty,68
uneasy,5
sadness,21
afraid,175
alone,1643
suicidal,9
mood,37
tension,6
anxious,62
desperate,63
dismal,5
exhausted,35
insecure,8
distress,43
distressed,6
frustration,29
disgusting,110
boredom,2
bored,18
insane,181
stupidity,218
bullshit,262
uncertain,29
displeased,1
uncomfortable,26
melancholy,0
overwhelmed,101
pessimistic,9
unhappy,8
upset,45
outrage,44
ass,305
damn,424
covidiot,50
terrify,1
terrified,19
terrifying,24
distrust,30
scare,125
scared,267
scaring,10
dread,2
failed,410
failed,410
failure,234
fuck,810
fucking,640
miserable,25
regret,104
shock,73
shocked,145
negligence,66
betrayed,7
cry,58
crying,62
idiot,278
idiots,303
selfish,249
upheaval,8
mess,152
crisis,3448
horrible,151
violence,188
abuse,115
rape,12
stupid,1098
