words,ocurrences
panic,114
fear,563
sad,435
mental,418
mind,247
sorry,326
shame,174
hate,251
hell,334
bad,737
feel,743
feeling,288
shit,745
worst,462
worse,422
blame,239
lonely,9
chaos,67
mad,135
ruined,35
anxiety,128
stress,134
stressed,58
phobia,2
shame,174
hurt,128
disorder,39
loneliness,12
turmoil,12
anger,52
horror,21
rage,27
fate,20
nervous,42
restless,2
depression,67
grief,56
worry,204
worried,187
angst,2
depressed,16
suicide,78
suffer,151
suffering,227
uncertainty,87
uneasy,5
sadness,9
afraid,129
alone,281
suicidal,12
mood,22
tension,6
anxious,39
desperate,52
dismal,2
exhausted,63
insecure,7
distress,32
distressed,7
frustration,25
disgusting,118
boredom,0
bored,18
insane,122
stupidity,240
bullshit,230
uncertain,50
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,175
pessimistic,7
unhappy,6
upset,47
outrage,19
ass,433
damn,394
covidiot,109
terrify,3
terrified,23
terrifying,38
distrust,14
scare,66
scared,148
scaring,5
dread,9
failed,288
failed,288
failure,244
fuck,554
fucking,691
miserable,11
regret,45
shock,66
shocked,75
negligence,65
betrayed,8
cry,60
crying,58
idiot,434
idiots,277
selfish,187
upheaval,4
mess,89
crisis,1189
horrible,87
violence,104
abuse,84
rape,22
stupid,1182
