words,ocurrences
panic,57
fear,383
sad,320
mental,366
mind,249
sorry,238
shame,183
hate,161
hell,232
bad,524
feel,457
feeling,176
shit,373
worst,337
worse,705
blame,262
lonely,5
chaos,35
mad,60
ruined,19
anxiety,91
stress,138
stressed,30
phobia,2
shame,183
hurt,68
disorder,40
loneliness,11
turmoil,8
anger,46
horror,25
rage,17
fate,10
nervous,22
restless,1
depression,38
grief,44
worry,143
worried,139
angst,1
depressed,4
suicide,98
suffer,113
suffering,940
uncertainty,59
uneasy,3
sadness,8
afraid,114
alone,243
suicidal,4
mood,16
tension,8
anxious,28
desperate,52
dismal,7
exhausted,28
insecure,2
distress,28
distressed,1
frustration,29
disgusting,123
boredom,0
bored,8
insane,81
stupidity,99
bullshit,153
uncertain,31
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,167
pessimistic,5
unhappy,10
upset,26
outrage,56
ass,147
damn,173
covidiot,30
terrify,4
terrified,12
terrifying,13
distrust,15
scare,57
scared,85
scaring,11
dread,10
failed,208
failed,208
failure,257
fuck,338
fucking,265
miserable,14
regret,31
shock,65
shocked,50
negligence,27
betrayed,3
cry,32
crying,26
idiot,139
idiots,131
selfish,152
upheaval,17
mess,160
crisis,1137
horrible,66
violence,154
abuse,79
rape,25
stupid,390
