words,ocurrences
panic,324
fear,645
sad,959
mental,645
mind,424
sorry,642
shame,580
hate,2567
hell,516
bad,995
feel,926
feeling,405
shit,739
worst,853
worse,713
blame,505
lonely,18
chaos,149
mad,96
ruined,95
anxiety,268
stress,429
stressed,71
phobia,8
shame,580
hurt,105
disorder,68
loneliness,20
turmoil,6
anger,71
horror,102
rage,29
fate,37
nervous,33
restless,0
depression,132
grief,167
worry,287
worried,292
angst,2
depressed,31
suicide,134
suffer,225
suffering,899
uncertainty,106
uneasy,6
sadness,32
afraid,141
alone,352
suicidal,13
mood,41
tension,51
anxious,52
desperate,147
dismal,14
exhausted,47
insecure,6
distress,96
distressed,20
frustration,59
disgusting,153
boredom,8
bored,10
insane,130
stupidity,110
bullshit,190
uncertain,59
displeased,1
uncomfortable,22
melancholy,0
overwhelmed,191
pessimistic,6
unhappy,14
upset,49
outrage,36
ass,227
damn,362
covidiot,35
terrify,0
terrified,37
terrifying,170
distrust,23
scare,81
scared,165
scaring,12
dread,11
failed,612
failed,612
failure,690
fuck,708
fucking,554
miserable,39
regret,53
shock,79
shocked,129
negligence,219
betrayed,13
cry,172
crying,212
idiot,194
idiots,174
selfish,102
upheaval,6
mess,173
crisis,2502
horrible,201
violence,511
abuse,126
rape,28
stupid,381
