words,ocurrences
panic,2133
fear,1684
sad,1307
mental,752
mind,1041
sorry,1213
shame,806
hate,1116
hell,1138
bad,2511
feel,2386
feeling,885
shit,3035
worst,1346
worse,1882
blame,1296
lonely,80
chaos,399
mad,444
ruined,110
anxiety,854
stress,559
stressed,175
phobia,4
shame,806
hurt,308
disorder,49
loneliness,78
turmoil,23
anger,113
horror,122
rage,71
fate,62
nervous,64
restless,10
depression,368
grief,107
worry,711
worried,907
angst,8
depressed,58
suicide,105
suffer,390
suffering,590
uncertainty,334
uneasy,12
sadness,44
afraid,434
alone,1072
suicidal,18
mood,182
tension,40
anxious,333
desperate,318
dismal,10
exhausted,74
insecure,41
distress,97
distressed,15
frustration,53
disgusting,443
boredom,105
bored,388
insane,291
stupidity,426
bullshit,520
uncertain,205
displeased,1
uncomfortable,69
melancholy,5
overwhelmed,324
pessimistic,11
unhappy,18
upset,142
outrage,64
ass,1063
damn,1248
covidiot,265
terrify,7
terrified,140
terrifying,546
distrust,21
scare,436
scared,903
scaring,63
dread,35
failed,799
failed,799
failure,849
fuck,2595
fucking,2060
miserable,50
regret,83
shock,166
shocked,154
negligence,225
betrayed,21
cry,229
crying,259
idiot,827
idiots,732
selfish,643
upheaval,20
mess,369
crisis,7806
horrible,358
violence,208
abuse,169
rape,22
stupid,1507
