words,ocurrences
panic,61
fear,273
sad,223
mental,599
mind,162
sorry,205
shame,107
hate,128
hell,175
bad,475
feel,352
feeling,126
shit,290
worst,291
worse,334
blame,142
lonely,4
chaos,109
mad,33
ruined,18
anxiety,210
stress,130
stressed,36
phobia,4
shame,107
hurt,40
disorder,60
loneliness,19
turmoil,11
anger,25
horror,103
rage,13
fate,4
nervous,31
restless,11
depression,147
grief,34
worry,103
worried,95
angst,0
depressed,14
suicide,61
suffer,53
suffering,111
uncertainty,58
uneasy,6
sadness,5
afraid,86
alone,168
suicidal,17
mood,18
tension,11
anxious,16
desperate,16
dismal,4
exhausted,88
insecure,5
distress,13
distressed,3
frustration,13
disgusting,185
boredom,4
bored,10
insane,54
stupidity,71
bullshit,121
uncertain,22
displeased,0
uncomfortable,4
melancholy,1
overwhelmed,49
pessimistic,4
unhappy,3
upset,20
outrage,13
ass,101
damn,205
covidiot,15
terrify,4
terrified,10
terrifying,13
distrust,15
scare,44
scared,55
scaring,5
dread,1
failed,168
failed,168
failure,175
fuck,280
fucking,179
miserable,9
regret,16
shock,34
shocked,43
negligence,26
betrayed,6
cry,25
crying,19
idiot,105
idiots,80
selfish,67
upheaval,2
mess,73
crisis,703
horrible,63
violence,100
abuse,108
rape,23
stupid,285
