words,ocurrences
panic,906
fear,1633
sad,2256
mental,1194
mind,1224
sorry,1555
shame,1076
hate,1205
hell,1403
bad,2994
feel,2517
feeling,1132
shit,3072
worst,2043
worse,1823
blame,1790
lonely,103
chaos,394
mad,358
ruined,134
anxiety,975
stress,728
stressed,179
phobia,7
shame,1076
hurt,364
disorder,90
loneliness,72
turmoil,41
anger,240
horror,153
rage,75
fate,81
nervous,71
restless,6
depression,297
grief,165
worry,833
worried,906
angst,10
depressed,63
suicide,272
suffer,403
suffering,830
uncertainty,511
uneasy,22
sadness,68
afraid,476
alone,1225
suicidal,33
mood,136
tension,40
anxious,222
desperate,345
dismal,16
exhausted,79
insecure,47
distress,137
distressed,25
frustration,56
disgusting,637
boredom,112
bored,293
insane,375
stupidity,401
bullshit,696
uncertain,303
displeased,2
uncomfortable,50
melancholy,6
overwhelmed,291
pessimistic,19
unhappy,34
upset,213
outrage,138
ass,1237
damn,1425
covidiot,196
terrify,5
terrified,123
terrifying,207
distrust,32
scare,260
scared,527
scaring,43
dread,32
failed,1054
failed,1054
failure,1224
fuck,2878
fucking,2348
miserable,64
regret,93
shock,299
shocked,399
negligence,262
betrayed,76
cry,280
crying,293
idiot,999
idiots,710
selfish,345
upheaval,27
mess,445
crisis,11993
horrible,546
violence,685
abuse,459
rape,40
stupid,1555
