words,ocurrences
panic,186
fear,513
sad,295
mental,382
mind,236
sorry,265
shame,153
hate,190
hell,327
bad,574
feel,526
feeling,183
shit,512
worst,381
worse,578
blame,272
lonely,5
chaos,39
mad,77
ruined,25
anxiety,142
stress,133
stressed,25
phobia,0
shame,153
hurt,132
disorder,18
loneliness,12
turmoil,6
anger,108
horror,55
rage,22
fate,33
nervous,13
restless,253
depression,108
grief,40
worry,154
worried,212
angst,0
depressed,11
suicide,76
suffer,138
suffering,219
uncertainty,59
uneasy,0
sadness,11
afraid,110
alone,216
suicidal,5
mood,14
tension,6
anxious,18
desperate,45
dismal,3
exhausted,29
insecure,7
distress,23
distressed,3
frustration,76
disgusting,133
boredom,6
bored,10
insane,143
stupidity,90
bullshit,175
uncertain,29
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,107
pessimistic,5
unhappy,12
upset,31
outrage,15
ass,175
damn,237
covidiot,24
terrify,0
terrified,15
terrifying,44
distrust,59
scare,63
scared,90
scaring,4
dread,2
failed,319
failed,319
failure,177
fuck,560
fucking,342
miserable,11
regret,36
shock,45
shocked,44
negligence,47
betrayed,6
cry,38
crying,29
idiot,117
idiots,145
selfish,127
upheaval,2
mess,60
crisis,857
horrible,95
violence,246
abuse,92
rape,37
stupid,358
