words,ocurrences
panic,161
fear,725
sad,374
mental,605
mind,377
sorry,417
shame,409
hate,557
hell,408
bad,1129
feel,804
feeling,350
shit,776
worst,843
worse,906
blame,490
lonely,19
chaos,91
mad,148
ruined,37
anxiety,209
stress,246
stressed,76
phobia,1
shame,409
hurt,133
disorder,141
loneliness,25
turmoil,19
anger,99
horror,57
rage,62
fate,22
nervous,41
restless,8
depression,113
grief,79
worry,508
worried,299
angst,4
depressed,17
suicide,94
suffer,140
suffering,278
uncertainty,139
uneasy,7
sadness,24
afraid,154
alone,385
suicidal,8
mood,42
tension,5
anxious,41
desperate,66
dismal,6
exhausted,43
insecure,18
distress,54
distressed,9
frustration,37
disgusting,113
boredom,6
bored,26
insane,132
stupidity,125
bullshit,240
uncertain,57
displeased,1
uncomfortable,17
melancholy,1
overwhelmed,104
pessimistic,9
unhappy,7
upset,47
outrage,70
ass,315
damn,338
covidiot,68
terrify,1
terrified,34
terrifying,34
distrust,17
scare,142
scared,364
scaring,13
dread,6
failed,362
failed,362
failure,661
fuck,681
fucking,628
miserable,22
regret,18
shock,102
shocked,193
negligence,84
betrayed,7
cry,62
crying,64
idiot,244
idiots,166
selfish,141
upheaval,7
mess,150
crisis,1486
horrible,108
violence,357
abuse,147
rape,40
stupid,606
