words,ocurrences
panic,188
fear,908
sad,945
mental,3482
mind,655
sorry,611
shame,560
hate,544
hell,897
bad,1916
feel,1371
feeling,453
shit,1560
worst,1078
worse,1292
blame,508
lonely,42
chaos,184
mad,195
ruined,65
anxiety,803
stress,429
stressed,83
phobia,6
shame,560
hurt,211
disorder,281
loneliness,96
turmoil,42
anger,61
horror,77
rage,55
fate,100
nervous,61
restless,6
depression,638
grief,116
worry,449
worried,732
angst,2
depressed,75
suicide,288
suffer,282
suffering,464
uncertainty,230
uneasy,3
sadness,25
afraid,234
alone,541
suicidal,17
mood,64
tension,13
anxious,116
desperate,143
dismal,17
exhausted,80
insecure,18
distress,66
distressed,14
frustration,24
disgusting,246
boredom,5
bored,31
insane,256
stupidity,137
bullshit,354
uncertain,135
displeased,0
uncomfortable,33
melancholy,1
overwhelmed,260
pessimistic,8
unhappy,33
upset,91
outrage,40
ass,593
damn,923
covidiot,56
terrify,3
terrified,77
terrifying,202
distrust,16
scare,186
scared,239
scaring,30
dread,8
failed,656
failed,656
failure,556
fuck,1366
fucking,1111
miserable,24
regret,37
shock,123
shocked,175
negligence,129
betrayed,17
cry,116
crying,124
idiot,431
idiots,275
selfish,226
upheaval,17
mess,200
crisis,2597
horrible,278
violence,255
abuse,236
rape,23
stupid,763
