words,ocurrences
panic,186
fear,863
sad,787
mental,890
mind,598
sorry,576
shame,489
hate,493
hell,811
bad,1329
feel,1327
feeling,608
shit,1307
worst,878
worse,959
blame,496
lonely,47
chaos,347
mad,212
ruined,77
anxiety,268
stress,378
stressed,76
phobia,6
shame,489
hurt,219
disorder,28
loneliness,74
turmoil,27
anger,70
horror,48
rage,45
fate,58
nervous,120
restless,2
depression,186
grief,228
worry,545
worried,656
angst,4
depressed,24
suicide,162
suffer,238
suffering,581
uncertainty,187
uneasy,6
sadness,52
afraid,237
alone,646
suicidal,11
mood,69
tension,24
anxious,68
desperate,134
dismal,5
exhausted,59
insecure,27
distress,52
distressed,13
frustration,39
disgusting,428
boredom,8
bored,29
insane,168
stupidity,172
bullshit,321
uncertain,103
displeased,0
uncomfortable,31
melancholy,2
overwhelmed,169
pessimistic,7
unhappy,16
upset,81
outrage,46
ass,502
damn,702
covidiot,79
terrify,3
terrified,45
terrifying,67
distrust,68
scare,153
scared,283
scaring,24
dread,15
failed,602
failed,602
failure,515
fuck,1190
fucking,924
miserable,36
regret,29
shock,98
shocked,140
negligence,153
betrayed,15
cry,176
crying,213
idiot,317
idiots,245
selfish,222
upheaval,36
mess,177
crisis,2274
horrible,225
violence,277
abuse,266
rape,24
stupid,691
