words,ocurrences
panic,127
fear,544
sad,343
mental,447
mind,295
sorry,349
shame,232
hate,367
hell,393
bad,841
feel,701
feeling,200
shit,768
worst,571
worse,585
blame,355
lonely,7
chaos,296
mad,81
ruined,45
anxiety,227
stress,188
stressed,46
phobia,10
shame,232
hurt,87
disorder,76
loneliness,18
turmoil,12
anger,40
horror,50
rage,18
fate,15
nervous,61
restless,3
depression,103
grief,39
worry,219
worried,209
angst,3
depressed,14
suicide,109
suffer,170
suffering,316
uncertainty,132
uneasy,7
sadness,18
afraid,163
alone,390
suicidal,12
mood,33
tension,3
anxious,26
desperate,102
dismal,3
exhausted,27
insecure,7
distress,29
distressed,7
frustration,14
disgusting,95
boredom,3
bored,18
insane,127
stupidity,133
bullshit,232
uncertain,42
displeased,0
uncomfortable,8
melancholy,0
overwhelmed,109
pessimistic,8
unhappy,10
upset,36
outrage,22
ass,185
damn,440
covidiot,36
terrify,3
terrified,22
terrifying,67
distrust,22
scare,125
scared,182
scaring,20
dread,11
failed,340
failed,340
failure,328
fuck,912
fucking,681
miserable,32
regret,44
shock,75
shocked,116
negligence,40
betrayed,5
cry,74
crying,61
idiot,145
idiots,232
selfish,188
upheaval,5
mess,139
crisis,1244
horrible,81
violence,215
abuse,97
rape,19
stupid,570
