words,ocurrences
panic,33
fear,231
sad,154
mental,198
mind,192
sorry,161
shame,84
hate,116
hell,175
bad,374
feel,247
feeling,93
shit,206
worst,194
worse,254
blame,148
lonely,3
chaos,53
mad,29
ruined,16
anxiety,65
stress,77
stressed,12
phobia,1
shame,84
hurt,75
disorder,19
loneliness,4
turmoil,1
anger,27
horror,26
rage,77
fate,5
nervous,12
restless,5
depression,45
grief,17
worry,108
worried,73
angst,2
depressed,11
suicide,35
suffer,64
suffering,107
uncertainty,20
uneasy,2
sadness,4
afraid,95
alone,145
suicidal,3
mood,8
tension,3
anxious,8
desperate,38
dismal,3
exhausted,15
insecure,3
distress,14
distressed,0
frustration,8
disgusting,72
boredom,3
bored,3
insane,57
stupidity,54
bullshit,96
uncertain,15
displeased,0
uncomfortable,6
melancholy,0
overwhelmed,26
pessimistic,5
unhappy,1
upset,18
outrage,22
ass,82
damn,96
covidiot,14
terrify,1
terrified,10
terrifying,13
distrust,9
scare,45
scared,50
scaring,3
dread,0
failed,216
failed,216
failure,141
fuck,151
fucking,146
miserable,9
regret,22
shock,28
shocked,28
negligence,22
betrayed,4
cry,21
crying,26
idiot,97
idiots,81
selfish,70
upheaval,1
mess,64
crisis,364
horrible,38
violence,66
abuse,75
rape,23
stupid,187
