words,ocurrences
panic,263
fear,1286
sad,1180
mental,749
mind,820
sorry,910
shame,712
hate,840
hell,948
bad,2346
feel,1271
feeling,334
shit,1628
worst,1074
worse,1786
blame,995
lonely,39
chaos,188
mad,267
ruined,96
anxiety,359
stress,273
stressed,68
phobia,2
shame,712
hurt,288
disorder,38
loneliness,45
turmoil,14
anger,112
horror,104
rage,66
fate,183
nervous,39
restless,4
depression,210
grief,101
worry,479
worried,687
angst,0
depressed,27
suicide,173
suffer,338
suffering,624
uncertainty,121
uneasy,4
sadness,40
afraid,261
alone,626
suicidal,12
mood,56
tension,18
anxious,40
desperate,293
dismal,11
exhausted,103
insecure,15
distress,34
distressed,9
frustration,40
disgusting,789
boredom,5
bored,92
insane,492
stupidity,346
bullshit,423
uncertain,46
displeased,0
uncomfortable,41
melancholy,0
overwhelmed,286
pessimistic,9
unhappy,12
upset,74
outrage,85
ass,692
damn,1039
covidiot,267
terrify,9
terrified,64
terrifying,122
distrust,27
scare,209
scared,236
scaring,18
dread,26
failed,1624
failed,1624
failure,1677
fuck,1361
fucking,1281
miserable,45
regret,32
shock,98
shocked,167
negligence,280
betrayed,28
cry,122
crying,141
idiot,830
idiots,572
selfish,437
upheaval,12
mess,303
crisis,2092
horrible,426
violence,190
abuse,161
rape,100
stupid,1401
