words,ocurrences
panic,92
fear,524
sad,533
mental,398
mind,376
sorry,389
shame,242
hate,326
hell,406
bad,1235
feel,743
feeling,242
shit,674
worst,729
worse,965
blame,555
lonely,8
chaos,208
mad,117
ruined,42
anxiety,303
stress,194
stressed,27
phobia,2
shame,242
hurt,118
disorder,26
loneliness,6
turmoil,23
anger,61
horror,33
rage,58
fate,25
nervous,28
restless,2
depression,78
grief,50
worry,225
worried,207
angst,1
depressed,14
suicide,67
suffer,189
suffering,591
uncertainty,75
uneasy,3
sadness,20
afraid,133
alone,287
suicidal,15
mood,24
tension,16
anxious,57
desperate,84
dismal,4
exhausted,55
insecure,4
distress,16
distressed,6
frustration,46
disgusting,160
boredom,5
bored,13
insane,133
stupidity,205
bullshit,195
uncertain,36
displeased,1
uncomfortable,20
melancholy,1
overwhelmed,173
pessimistic,3
unhappy,3
upset,40
outrage,96
ass,265
damn,436
covidiot,69
terrify,3
terrified,28
terrifying,49
distrust,25
scare,86
scared,163
scaring,11
dread,5
failed,277
failed,277
failure,295
fuck,807
fucking,578
miserable,23
regret,53
shock,62
shocked,102
negligence,69
betrayed,14
cry,76
crying,113
idiot,270
idiots,260
selfish,251
upheaval,7
mess,157
crisis,1223
horrible,123
violence,233
abuse,109
rape,19
stupid,719
