words,ocurrences
panic,224
fear,705
sad,402
mental,762
mind,335
sorry,309
shame,307
hate,563
hell,267
bad,812
feel,742
feeling,311
shit,468
worst,750
worse,586
blame,367
lonely,15
chaos,97
mad,82
ruined,40
anxiety,233
stress,305
stressed,56
phobia,14
shame,307
hurt,91
disorder,138
loneliness,47
turmoil,41
anger,36
horror,51
rage,17
fate,24
nervous,29
restless,3
depression,118
grief,46
worry,302
worried,329
angst,1
depressed,29
suicide,127
suffer,215
suffering,390
uncertainty,133
uneasy,4
sadness,23
afraid,137
alone,311
suicidal,13
mood,39
tension,8
anxious,49
desperate,60
dismal,4
exhausted,32
insecure,9
distress,42
distressed,7
frustration,26
disgusting,143
boredom,6
bored,23
insane,85
stupidity,108
bullshit,143
uncertain,51
displeased,2
uncomfortable,21
melancholy,0
overwhelmed,105
pessimistic,3
unhappy,13
upset,38
outrage,52
ass,163
damn,189
covidiot,38
terrify,1
terrified,18
terrifying,35
distrust,15
scare,118
scared,158
scaring,19
dread,18
failed,351
failed,351
failure,420
fuck,348
fucking,306
miserable,27
regret,29
shock,70
shocked,77
negligence,107
betrayed,5
cry,68
crying,62
idiot,126
idiots,169
selfish,62
upheaval,4
mess,149
crisis,1452
horrible,90
violence,244
abuse,105
rape,15
stupid,351
