words,ocurrences
panic,122
fear,501
sad,341
mental,662
mind,350
sorry,309
shame,267
hate,440
hell,401
bad,791
feel,786
feeling,301
shit,680
worst,647
worse,769
blame,258
lonely,17
chaos,138
mad,113
ruined,40
anxiety,183
stress,224
stressed,41
phobia,14
shame,267
hurt,90
disorder,37
loneliness,48
turmoil,12
anger,38
horror,46
rage,19
fate,17
nervous,34
restless,8
depression,145
grief,61
worry,242
worried,197
angst,9
depressed,26
suicide,107
suffer,370
suffering,219
uncertainty,99
uneasy,1
sadness,28
afraid,110
alone,333
suicidal,11
mood,49
tension,9
anxious,28
desperate,69
dismal,10
exhausted,38
insecure,5
distress,34
distressed,5
frustration,33
disgusting,118
boredom,5
bored,35
insane,92
stupidity,96
bullshit,148
uncertain,48
displeased,0
uncomfortable,12
melancholy,2
overwhelmed,92
pessimistic,4
unhappy,15
upset,50
outrage,45
ass,184
damn,278
covidiot,42
terrify,0
terrified,21
terrifying,30
distrust,24
scare,115
scared,141
scaring,6
dread,1
failed,309
failed,309
failure,548
fuck,675
fucking,594
miserable,11
regret,38
shock,63
shocked,106
negligence,76
betrayed,10
cry,61
crying,66
idiot,192
idiots,148
selfish,93
upheaval,2
mess,135
crisis,1331
horrible,74
violence,347
abuse,158
rape,27
stupid,407
