words,ocurrences
panic,90
fear,590
sad,497
mental,384
mind,303
sorry,334
shame,279
hate,828
hell,330
bad,776
feel,864
feeling,261
shit,662
worst,403
worse,640
blame,350
lonely,19
chaos,74
mad,122
ruined,47
anxiety,144
stress,171
stressed,37
phobia,5
shame,279
hurt,85
disorder,23
loneliness,33
turmoil,17
anger,62
horror,26
rage,27
fate,22
nervous,43
restless,4
depression,83
grief,48
worry,241
worried,204
angst,2
depressed,19
suicide,85
suffer,362
suffering,268
uncertainty,59
uneasy,3
sadness,22
afraid,138
alone,315
suicidal,7
mood,122
tension,12
anxious,40
desperate,50
dismal,4
exhausted,24
insecure,4
distress,22
distressed,3
frustration,27
disgusting,143
boredom,6
bored,23
insane,79
stupidity,189
bullshit,199
uncertain,27
displeased,0
uncomfortable,21
melancholy,0
overwhelmed,47
pessimistic,2
unhappy,16
upset,60
outrage,33
ass,227
damn,526
covidiot,63
terrify,0
terrified,27
terrifying,32
distrust,19
scare,96
scared,118
scaring,5
dread,7
failed,304
failed,304
failure,240
fuck,731
fucking,711
miserable,29
regret,26
shock,52
shocked,104
negligence,52
betrayed,12
cry,59
crying,59
idiot,200
idiots,508
selfish,322
upheaval,4
mess,150
crisis,870
horrible,94
violence,306
abuse,89
rape,40
stupid,687
