words,ocurrences
panic,457
fear,812
sad,546
mental,786
mind,492
sorry,584
shame,332
hate,498
hell,488
bad,1337
feel,1178
feeling,276
shit,736
worst,782
worse,864
blame,502
lonely,45
chaos,173
mad,133
ruined,77
anxiety,254
stress,391
stressed,45
phobia,4
shame,332
hurt,144
disorder,50
loneliness,64
turmoil,23
anger,52
horror,75
rage,40
fate,40
nervous,47
restless,1
depression,185
grief,163
worry,328
worried,770
angst,4
depressed,35
suicide,148
suffer,208
suffering,454
uncertainty,198
uneasy,5
sadness,19
afraid,180
alone,468
suicidal,13
mood,49
tension,26
anxious,93
desperate,131
dismal,9
exhausted,31
insecure,16
distress,66
distressed,88
frustration,33
disgusting,321
boredom,10
bored,32
insane,307
stupidity,167
bullshit,227
uncertain,112
displeased,1
uncomfortable,33
melancholy,3
overwhelmed,71
pessimistic,10
unhappy,25
upset,52
outrage,55
ass,310
damn,405
covidiot,46
terrify,5
terrified,48
terrifying,129
distrust,19
scare,178
scared,176
scaring,21
dread,10
failed,954
failed,954
failure,562
fuck,789
fucking,770
miserable,27
regret,52
shock,84
shocked,91
negligence,116
betrayed,23
cry,71
crying,99
idiot,365
idiots,278
selfish,176
upheaval,23
mess,177
crisis,2589
horrible,140
violence,242
abuse,177
rape,35
stupid,732
