words,ocurrences
panic,149
fear,483
sad,202
mental,270
mind,219
sorry,210
shame,99
hate,139
hell,189
bad,520
feel,399
feeling,120
shit,301
worst,247
worse,417
blame,180
lonely,6
chaos,38
mad,64
ruined,13
anxiety,109
stress,90
stressed,27
phobia,5
shame,99
hurt,52
disorder,23
loneliness,5
turmoil,5
anger,24
horror,17
rage,14
fate,7
nervous,13
restless,0
depression,35
grief,36
worry,115
worried,121
angst,2
depressed,10
suicide,48
suffer,82
suffering,125
uncertainty,63
uneasy,3
sadness,6
afraid,86
alone,162
suicidal,4
mood,16
tension,6
anxious,23
desperate,35
dismal,1
exhausted,20
insecure,4
distress,14
distressed,0
frustration,12
disgusting,97
boredom,4
bored,10
insane,77
stupidity,71
bullshit,128
uncertain,27
displeased,1
uncomfortable,4
melancholy,1
overwhelmed,65
pessimistic,8
unhappy,3
upset,27
outrage,9
ass,105
damn,157
covidiot,39
terrify,0
terrified,14
terrifying,24
distrust,12
scare,84
scared,66
scaring,8
dread,5
failed,183
failed,183
failure,133
fuck,313
fucking,244
miserable,9
regret,19
shock,41
shocked,47
negligence,25
betrayed,4
cry,78
crying,21
idiot,117
idiots,103
selfish,71
upheaval,1
mess,57
crisis,543
horrible,53
violence,184
abuse,84
rape,11
stupid,310
