words,ocurrences
panic,392
fear,1753
sad,1654
mental,2379
mind,1241
sorry,1072
shame,749
hate,1093
hell,1103
bad,2606
feel,2419
feeling,760
shit,1954
worst,1567
worse,1990
blame,1316
lonely,56
chaos,342
mad,380
ruined,171
anxiety,735
stress,821
stressed,171
phobia,76
shame,749
hurt,406
disorder,92
loneliness,106
turmoil,69
anger,133
horror,136
rage,114
fate,104
nervous,80
restless,45
depression,645
grief,230
worry,692
worried,664
angst,12
depressed,81
suicide,957
suffer,483
suffering,951
uncertainty,716
uneasy,28
sadness,70
afraid,479
alone,1193
suicidal,30
mood,147
tension,63
anxious,154
desperate,286
dismal,13
exhausted,57
insecure,47
distress,178
distressed,50
frustration,68
disgusting,433
boredom,48
bored,124
insane,263
stupidity,359
bullshit,535
uncertain,376
displeased,1
uncomfortable,97
melancholy,2
overwhelmed,261
pessimistic,15
unhappy,50
upset,150
outrage,213
ass,724
damn,1148
covidiot,139
terrify,2
terrified,60
terrifying,149
distrust,48
scare,231
scared,395
scaring,39
dread,20
failed,1068
failed,1068
failure,927
fuck,1725
fucking,1332
miserable,44
regret,187
shock,356
shocked,415
negligence,194
betrayed,24
cry,330
crying,337
idiot,772
idiots,458
selfish,322
upheaval,25
mess,435
crisis,10923
horrible,285
violence,693
abuse,513
rape,65
stupid,1479
