words,ocurrences
panic,95
fear,555
sad,385
mental,380
mind,255
sorry,287
shame,868
hate,348
hell,363
bad,720
feel,554
feeling,180
shit,525
worst,561
worse,1759
blame,246
lonely,12
chaos,403
mad,62
ruined,69
anxiety,146
stress,159
stressed,39
phobia,0
shame,868
hurt,57
disorder,33
loneliness,30
turmoil,10
anger,36
horror,37
rage,28
fate,11
nervous,22
restless,4
depression,107
grief,57
worry,239
worried,194
angst,2
depressed,20
suicide,85
suffer,140
suffering,278
uncertainty,58
uneasy,3
sadness,12
afraid,140
alone,249
suicidal,14
mood,21
tension,4
anxious,31
desperate,63
dismal,6
exhausted,34
insecure,8
distress,22
distressed,7
frustration,18
disgusting,80
boredom,6
bored,16
insane,83
stupidity,215
bullshit,186
uncertain,28
displeased,0
uncomfortable,14
melancholy,1
overwhelmed,83
pessimistic,7
unhappy,7
upset,23
outrage,11
ass,133
damn,261
covidiot,31
terrify,3
terrified,22
terrifying,125
distrust,7
scare,169
scared,135
scaring,8
dread,3
failed,383
failed,383
failure,253
fuck,722
fucking,407
miserable,43
regret,52
shock,59
shocked,403
negligence,40
betrayed,9
cry,89
crying,90
idiot,153
idiots,124
selfish,119
upheaval,3
mess,81
crisis,890
horrible,74
violence,199
abuse,68
rape,13
stupid,466
