words,ocurrences
panic,343
fear,1361
sad,1342
mental,848
mind,789
sorry,1456
shame,735
hate,1384
hell,888
bad,2341
feel,2214
feeling,576
shit,2113
worst,1547
worse,1618
blame,1258
lonely,43
chaos,210
mad,277
ruined,100
anxiety,405
stress,476
stressed,63
phobia,1
shame,735
hurt,275
disorder,52
loneliness,88
turmoil,33
anger,177
horror,128
rage,51
fate,179
nervous,81
restless,10
depression,255
grief,77
worry,689
worried,679
angst,5
depressed,43
suicide,231
suffer,481
suffering,560
uncertainty,206
uneasy,11
sadness,33
afraid,643
alone,667
suicidal,27
mood,102
tension,56
anxious,71
desperate,221
dismal,17
exhausted,34
insecure,24
distress,79
distressed,14
frustration,65
disgusting,353
boredom,31
bored,194
insane,332
stupidity,516
bullshit,508
uncertain,104
displeased,0
uncomfortable,73
melancholy,1
overwhelmed,144
pessimistic,12
unhappy,18
upset,148
outrage,102
ass,839
damn,1220
covidiot,134
terrify,6
terrified,74
terrifying,106
distrust,18
scare,214
scared,457
scaring,42
dread,17
failed,766
failed,766
failure,872
fuck,1721
fucking,1708
miserable,42
regret,77
shock,202
shocked,331
negligence,159
betrayed,47
cry,147
crying,156
idiot,791
idiots,919
selfish,555
upheaval,21
mess,318
crisis,4572
horrible,283
violence,713
abuse,235
rape,78
stupid,1967
