words,ocurrences
panic,137
fear,584
sad,530
mental,643
mind,371
sorry,289
shame,479
hate,2093
hell,308
bad,1398
feel,935
feeling,311
shit,720
worst,603
worse,596
blame,584
lonely,7
chaos,132
mad,88
ruined,39
anxiety,274
stress,254
stressed,43
phobia,6
shame,479
hurt,122
disorder,58
loneliness,32
turmoil,12
anger,57
horror,49
rage,38
fate,19
nervous,45
restless,3
depression,185
grief,92
worry,266
worried,276
angst,1
depressed,18
suicide,75
suffer,144
suffering,258
uncertainty,101
uneasy,5
sadness,14
afraid,157
alone,364
suicidal,9
mood,32
tension,10
anxious,37
desperate,84
dismal,17
exhausted,31
insecure,15
distress,35
distressed,7
frustration,50
disgusting,243
boredom,5
bored,13
insane,104
stupidity,104
bullshit,217
uncertain,44
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,55
pessimistic,8
unhappy,15
upset,40
outrage,55
ass,228
damn,262
covidiot,56
terrify,2
terrified,30
terrifying,49
distrust,20
scare,82
scared,162
scaring,10
dread,15
failed,327
failed,327
failure,532
fuck,659
fucking,604
miserable,12
regret,40
shock,95
shocked,261
negligence,58
betrayed,5
cry,56
crying,43
idiot,207
idiots,153
selfish,78
upheaval,7
mess,129
crisis,1678
horrible,125
violence,837
abuse,198
rape,29
stupid,472
