words,ocurrences
panic,45
fear,360
sad,326
mental,225
mind,204
sorry,256
shame,131
hate,154
hell,224
bad,671
feel,398
feeling,152
shit,312
worst,290
worse,405
blame,199
lonely,3
chaos,34
mad,43
ruined,13
anxiety,53
stress,62
stressed,17
phobia,2
shame,131
hurt,56
disorder,10
loneliness,30
turmoil,9
anger,48
horror,28
rage,24
fate,12
nervous,18
restless,2
depression,22
grief,34
worry,108
worried,155
angst,0
depressed,18
suicide,64
suffer,91
suffering,180
uncertainty,20
uneasy,1
sadness,10
afraid,112
alone,189
suicidal,6
mood,7
tension,1
anxious,11
desperate,35
dismal,2
exhausted,32
insecure,4
distress,15
distressed,0
frustration,16
disgusting,68
boredom,1
bored,8
insane,65
stupidity,206
bullshit,131
uncertain,13
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,96
pessimistic,3
unhappy,3
upset,24
outrage,22
ass,143
damn,229
covidiot,43
terrify,2
terrified,15
terrifying,18
distrust,11
scare,49
scared,90
scaring,10
dread,4
failed,197
failed,197
failure,174
fuck,332
fucking,250
miserable,8
regret,34
shock,18
shocked,46
negligence,40
betrayed,5
cry,52
crying,30
idiot,152
idiots,158
selfish,120
upheaval,3
mess,62
crisis,617
horrible,73
violence,75
abuse,81
rape,29
stupid,446
