words,ocurrences
panic,165
fear,686
sad,1115
mental,573
mind,486
sorry,896
shame,438
hate,475
hell,793
bad,1774
feel,1329
feeling,412
shit,1366
worst,875
worse,986
blame,478
lonely,46
chaos,110
mad,195
ruined,55
anxiety,209
stress,334
stressed,49
phobia,28
shame,438
hurt,357
disorder,43
loneliness,37
turmoil,11
anger,68
horror,79
rage,190
fate,53
nervous,26
restless,0
depression,170
grief,99
worry,633
worried,439
angst,4
depressed,32
suicide,136
suffer,286
suffering,578
uncertainty,74
uneasy,1
sadness,30
afraid,234
alone,476
suicidal,11
mood,42
tension,14
anxious,44
desperate,120
dismal,12
exhausted,74
insecure,18
distress,56
distressed,1
frustration,46
disgusting,332
boredom,8
bored,26
insane,230
stupidity,324
bullshit,344
uncertain,38
displeased,1
uncomfortable,26
melancholy,1
overwhelmed,143
pessimistic,6
unhappy,12
upset,79
outrage,39
ass,585
damn,803
covidiot,191
terrify,8
terrified,26
terrifying,92
distrust,28
scare,236
scared,184
scaring,14
dread,11
failed,535
failed,535
failure,430
fuck,1408
fucking,978
miserable,42
regret,39
shock,102
shocked,262
negligence,142
betrayed,14
cry,127
crying,111
idiot,551
idiots,372
selfish,375
upheaval,10
mess,178
crisis,1424
horrible,251
violence,315
abuse,128
stupid,1051
