words,ocurrences
panic,1141
fear,1816
sad,1666
mental,1319
mind,1247
sorry,1349
shame,842
hate,1107
hell,1171
bad,2455
feel,2479
feeling,916
shit,2636
worst,1401
worse,1620
blame,1113
lonely,97
chaos,459
mad,421
ruined,103
anxiety,888
stress,791
stressed,158
phobia,9
shame,842
hurt,388
disorder,66
loneliness,90
turmoil,32
anger,159
horror,140
rage,59
fate,117
nervous,82
restless,20
depression,320
grief,158
worry,740
worried,989
angst,33
depressed,125
suicide,342
suffer,322
suffering,795
uncertainty,435
uneasy,18
sadness,52
afraid,400
alone,1062
suicidal,22
mood,128
tension,44
anxious,225
desperate,290
dismal,11
exhausted,68
insecure,31
distress,130
distressed,27
frustration,47
disgusting,605
boredom,204
bored,353
insane,315
stupidity,348
bullshit,503
uncertain,297
displeased,2
uncomfortable,86
melancholy,2
overwhelmed,397
pessimistic,19
unhappy,20
upset,143
outrage,100
ass,1034
damn,1114
covidiot,140
terrify,5
terrified,167
terrifying,227
distrust,31
scare,272
scared,629
scaring,48
dread,19
failed,974
failed,974
failure,827
fuck,2212
fucking,1792
miserable,56
regret,91
shock,247
shocked,150
negligence,216
betrayed,22
cry,210
crying,234
idiot,805
idiots,529
selfish,337
upheaval,26
mess,353
crisis,10977
horrible,407
violence,395
abuse,377
rape,62
stupid,1388
