words,ocurrences
panic,172
fear,391
sad,284
mental,382
mind,262
sorry,199
shame,209
hate,238
hell,273
bad,494
feel,505
feeling,180
shit,478
worst,377
worse,340
blame,298
lonely,9
chaos,70
mad,53
ruined,35
anxiety,142
stress,136
stressed,24
phobia,4
shame,209
hurt,65
disorder,16
loneliness,8
turmoil,6
anger,53
horror,29
rage,9
fate,17
nervous,11
restless,2
depression,77
grief,59
worry,178
worried,209
angst,2
depressed,15
suicide,52
suffer,106
suffering,392
uncertainty,94
uneasy,15
sadness,14
afraid,124
alone,221
suicidal,7
mood,19
tension,8
anxious,31
desperate,51
dismal,7
exhausted,30
insecure,1
distress,36
distressed,5
frustration,22
disgusting,85
boredom,8
bored,28
insane,67
stupidity,91
bullshit,128
uncertain,23
displeased,0
uncomfortable,13
melancholy,1
overwhelmed,56
pessimistic,2
unhappy,5
upset,25
outrage,20
ass,122
damn,221
covidiot,25
terrify,1
terrified,16
terrifying,26
distrust,6
scare,65
scared,104
scaring,4
dread,5
failed,277
failed,277
failure,213
fuck,413
fucking,307
miserable,30
regret,24
shock,50
shocked,85
negligence,57
betrayed,6
cry,40
crying,60
idiot,121
idiots,162
selfish,171
upheaval,7
mess,83
crisis,1010
horrible,47
violence,178
abuse,52
rape,18
stupid,347
