words,ocurrences
panic,344
fear,1622
sad,1236
mental,1198
mind,1104
sorry,956
shame,726
hate,1040
hell,1238
bad,2610
feel,2235
feeling,687
shit,2214
worst,2060
worse,5236
blame,1102
lonely,49
chaos,262
mad,331
ruined,179
anxiety,587
stress,694
stressed,127
phobia,7
shame,726
hurt,502
disorder,48
loneliness,59
turmoil,48
anger,123
horror,118
rage,83
fate,75
nervous,99
restless,10
depression,445
grief,140
worry,732
worried,696
angst,6
depressed,68
suicide,249
suffer,556
suffering,861
uncertainty,399
uneasy,10
sadness,36
afraid,440
alone,904
suicidal,15
mood,101
tension,106
anxious,119
desperate,271
dismal,29
exhausted,81
insecure,49
distress,95
distressed,13
frustration,85
disgusting,489
boredom,29
bored,237
insane,292
stupidity,334
bullshit,614
uncertain,175
displeased,0
uncomfortable,98
melancholy,3
overwhelmed,350
pessimistic,24
unhappy,24
upset,129
outrage,144
ass,982
damn,1128
covidiot,128
terrify,7
terrified,97
terrifying,120
distrust,53
scare,312
scared,499
scaring,35
dread,18
failed,1434
failed,1434
failure,1501
fuck,1702
fucking,1704
miserable,44
regret,111
shock,228
shocked,233
negligence,202
betrayed,34
cry,179
crying,150
idiot,822
idiots,452
selfish,430
upheaval,16
mess,406
crisis,6215
horrible,314
violence,641
abuse,401
rape,513
stupid,1472
