words,ocurrences
panic,228
fear,887
sad,996
mental,619
mind,651
sorry,700
shame,481
hate,768
hell,713
bad,1548
feel,1362
feeling,368
shit,1395
worst,951
worse,1099
blame,638
lonely,52
chaos,142
mad,199
ruined,71
anxiety,214
stress,268
stressed,84
phobia,3
shame,481
hurt,181
disorder,73
loneliness,40
turmoil,9
anger,211
horror,98
rage,223
fate,44
nervous,32
restless,4
depression,120
grief,78
worry,393
worried,628
angst,9
depressed,29
suicide,127
suffer,261
suffering,588
uncertainty,122
uneasy,7
sadness,41
afraid,270
alone,608
suicidal,15
mood,46
tension,17
anxious,45
desperate,118
dismal,8
exhausted,117
insecure,21
distress,44
distressed,3
frustration,63
disgusting,311
boredom,10
bored,38
insane,257
stupidity,281
bullshit,323
uncertain,34
displeased,0
uncomfortable,38
melancholy,0
overwhelmed,351
pessimistic,6
unhappy,10
upset,85
outrage,47
ass,643
damn,857
covidiot,158
terrify,7
terrified,49
terrifying,107
distrust,14
scare,166
scared,227
scaring,23
dread,8
failed,699
failed,699
failure,689
fuck,1382
fucking,1637
miserable,47
regret,37
shock,245
shocked,143
negligence,139
betrayed,9
cry,134
crying,161
idiot,495
idiots,667
selfish,704
upheaval,8
mess,192
crisis,2078
horrible,218
violence,273
abuse,124
rape,28
stupid,1353
