words,ocurrences
panic,1481
fear,1607
sad,1178
mental,656
mind,989
sorry,1093
shame,791
hate,1015
hell,1326
bad,2286
feel,2177
feeling,833
shit,2778
worst,1209
worse,1674
blame,1268
lonely,83
chaos,293
mad,400
ruined,91
anxiety,712
stress,458
stressed,138
phobia,7
shame,791
hurt,255
disorder,38
loneliness,64
turmoil,28
anger,109
horror,130
rage,65
fate,98
nervous,51
restless,16
depression,285
grief,79
worry,609
worried,818
angst,7
depressed,67
suicide,157
suffer,440
suffering,615
uncertainty,264
uneasy,11
sadness,27
afraid,443
alone,937
suicidal,29
mood,120
tension,23
anxious,166
desperate,281
dismal,10
exhausted,68
insecure,28
distress,82
distressed,11
frustration,35
disgusting,479
boredom,90
bored,264
insane,297
stupidity,466
bullshit,472
uncertain,141
displeased,1
uncomfortable,48
melancholy,3
overwhelmed,313
pessimistic,16
unhappy,26
upset,167
outrage,66
ass,1144
damn,1261
covidiot,2607
terrify,10
terrified,122
terrifying,433
distrust,15
scare,346
scared,622
scaring,44
dread,25
failed,680
failed,680
failure,671
fuck,2739
fucking,2182
miserable,59
regret,91
shock,161
shocked,237
negligence,142
betrayed,15
cry,216
crying,257
idiot,768
idiots,873
selfish,848
upheaval,15
mess,315
crisis,6930
horrible,318
violence,159
abuse,196
rape,30
stupid,1586
