words,ocurrences
panic,2753
fear,1539
sad,390
mental,154
mind,473
sorry,486
shame,181
hate,372
hell,485
bad,1541
feel,1103
feeling,324
shit,1358
worst,685
worse,1092
blame,823
lonely,26
chaos,172
mad,263
ruined,34
anxiety,442
stress,154
stressed,54
phobia,8
shame,181
hurt,247
disorder,11
loneliness,17
turmoil,149
anger,85
horror,65
rage,36
fate,32
nervous,253
restless,2
depression,46
grief,22
worry,702
worried,1267
angst,17
depressed,22
suicide,58
suffer,174
suffering,173
uncertainty,229
uneasy,5
sadness,7
afraid,332
alone,290
suicidal,10
mood,60
tension,16
anxious,91
desperate,62
dismal,2
exhausted,12
insecure,10
distress,32
distressed,4
frustration,9
disgusting,162
boredom,8
bored,52
insane,128
stupidity,148
bullshit,161
uncertain,64
displeased,0
uncomfortable,22
melancholy,0
overwhelmed,51
pessimistic,6
unhappy,9
upset,54
outrage,43
ass,541
damn,626
covidiot,0
terrify,4
terrified,83
terrifying,82
distrust,22
scare,1065
scared,756
scaring,85
dread,14
failed,181
failed,181
failure,256
fuck,906
fucking,817
miserable,19
regret,34
shock,117
shocked,55
negligence,28
betrayed,3
cry,73
crying,39
idiot,400
idiots,183
selfish,87
upheaval,8
mess,135
crisis,2296
horrible,75
violence,82
abuse,35
rape,13
stupid,576
