words,ocurrences
panic,181
fear,444
sad,317
mental,660
mind,364
sorry,257
shame,267
hate,301
hell,285
bad,627
feel,702
feeling,257
shit,481
worst,506
worse,451
blame,334
lonely,23
chaos,81
mad,77
ruined,66
anxiety,201
stress,241
stressed,26
phobia,3
shame,267
hurt,114
disorder,34
loneliness,31
turmoil,9
anger,112
horror,46
rage,31
fate,28
nervous,32
restless,5
depression,78
grief,62
worry,248
worried,260
angst,1
depressed,22
suicide,52
suffer,241
suffering,483
uncertainty,96
uneasy,1
sadness,16
afraid,129
alone,284
suicidal,9
mood,20
tension,36
anxious,56
desperate,62
dismal,13
exhausted,41
insecure,7
distress,47
distressed,6
frustration,21
disgusting,119
boredom,2
bored,20
insane,60
stupidity,71
bullshit,138
uncertain,42
displeased,0
uncomfortable,21
melancholy,0
overwhelmed,76
pessimistic,2
unhappy,6
upset,55
outrage,24
ass,145
damn,249
covidiot,15
terrify,2
terrified,22
terrifying,28
distrust,24
scare,112
scared,111
scaring,9
dread,1
failed,370
failed,370
failure,302
fuck,406
fucking,332
miserable,78
regret,40
shock,43
shocked,72
negligence,53
betrayed,10
cry,77
crying,71
idiot,135
idiots,137
selfish,93
upheaval,2
mess,113
crisis,1325
horrible,74
violence,323
abuse,131
rape,24
stupid,386
