words,ocurrences
panic,181
fear,657
sad,789
mental,738
mind,591
sorry,652
shame,452
hate,466
hell,576
bad,1394
feel,1207
feeling,488
shit,1095
worst,995
worse,1136
blame,445
lonely,30
chaos,261
mad,194
ruined,55
anxiety,210
stress,339
stressed,60
phobia,4
shame,452
hurt,173
disorder,49
loneliness,108
turmoil,42
anger,79
horror,79
rage,43
fate,33
nervous,45
restless,3
depression,122
grief,81
worry,398
worried,394
angst,4
depressed,31
suicide,149
suffer,204
suffering,437
uncertainty,181
uneasy,3
sadness,37
afraid,205
alone,514
suicidal,22
mood,54
tension,21
anxious,81
desperate,132
dismal,12
exhausted,78
insecure,9
distress,56
distressed,10
frustration,87
disgusting,264
boredom,12
bored,43
insane,163
stupidity,160
bullshit,239
uncertain,58
displeased,0
uncomfortable,35
melancholy,0
overwhelmed,276
pessimistic,8
unhappy,15
upset,74
outrage,50
ass,329
damn,477
covidiot,157
terrify,2
terrified,48
terrifying,96
distrust,22
scare,102
scared,257
scaring,19
dread,7
failed,557
failed,557
failure,502
fuck,1301
fucking,1123
miserable,18
regret,60
shock,193
shocked,206
negligence,117
betrayed,11
cry,100
crying,74
idiot,260
idiots,330
selfish,196
upheaval,12
mess,315
crisis,2127
horrible,213
violence,749
abuse,183
rape,17
stupid,627
