words,ocurrences
panic,126
fear,707
sad,328
mental,545
mind,367
sorry,344
shame,227
hate,299
hell,497
bad,959
feel,731
feeling,204
shit,1185
worst,396
worse,729
blame,455
lonely,18
chaos,174
mad,107
ruined,33
anxiety,172
stress,148
stressed,36
phobia,5
shame,227
hurt,99
disorder,32
loneliness,11
turmoil,8
anger,85
horror,26
rage,28
fate,11
nervous,22
restless,2
depression,70
grief,45
worry,317
worried,273
angst,1
depressed,11
suicide,54
suffer,150
suffering,261
uncertainty,73
uneasy,3
sadness,10
afraid,173
alone,455
suicidal,2
mood,30
tension,11
anxious,34
desperate,80
dismal,3
exhausted,34
insecure,4
distress,22
distressed,2
frustration,34
disgusting,130
boredom,3
bored,20
insane,143
stupidity,147
bullshit,306
uncertain,38
displeased,0
uncomfortable,21
melancholy,2
overwhelmed,76
pessimistic,3
unhappy,7
upset,64
outrage,25
ass,285
damn,548
covidiot,37
terrify,1
terrified,41
terrifying,35
distrust,27
scare,107
scared,145
scaring,18
dread,6
failed,393
failed,393
failure,256
fuck,864
fucking,667
miserable,28
regret,99
shock,58
shocked,97
negligence,75
betrayed,6
cry,68
crying,65
idiot,247
idiots,275
selfish,261
upheaval,2
mess,120
crisis,1767
horrible,96
violence,144
abuse,99
rape,18
stupid,664
