words,ocurrences
panic,444
fear,748
sad,273
mental,303
mind,339
sorry,266
shame,166
hate,199
hell,346
bad,721
feel,450
feeling,198
shit,736
worst,353
worse,379
blame,412
lonely,15
chaos,88
mad,97
ruined,22
anxiety,81
stress,143
stressed,53
phobia,8
shame,166
hurt,76
disorder,43
loneliness,13
turmoil,12
anger,26
horror,22
rage,133
fate,9
nervous,43
restless,2
depression,33
grief,28
worry,218
worried,189
angst,18
depressed,21
suicide,124
suffer,105
suffering,158
uncertainty,133
uneasy,2
sadness,6
afraid,121
alone,218
suicidal,10
mood,17
tension,12
anxious,21
desperate,57
dismal,5
exhausted,55
insecure,4
distress,23
distressed,4
frustration,10
disgusting,176
boredom,0
bored,12
insane,120
stupidity,95
bullshit,223
uncertain,29
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,50
pessimistic,6
unhappy,10
upset,23
outrage,34
ass,186
damn,329
covidiot,49
terrify,6
terrified,24
terrifying,32
distrust,9
scare,248
scared,104
scaring,16
dread,2
failed,785
failed,785
failure,207
fuck,564
fucking,493
miserable,20
regret,24
shock,78
shocked,135
negligence,47
betrayed,10
cry,53
crying,27
idiot,136
idiots,206
selfish,154
upheaval,4
mess,74
crisis,677
horrible,91
violence,287
abuse,115
rape,21
stupid,439
