words,ocurrences
panic,2169
fear,1307
sad,838
mental,1045
mind,842
sorry,847
shame,651
hate,677
hell,760
bad,1999
feel,1502
feeling,484
shit,1626
worst,1122
worse,1578
blame,1172
lonely,35
chaos,235
mad,174
ruined,92
anxiety,473
stress,328
stressed,69
phobia,16
shame,651
hurt,255
disorder,114
loneliness,72
turmoil,30
anger,114
horror,93
rage,219
fate,38
nervous,50
restless,13
depression,377
grief,224
worry,564
worried,486
angst,7
depressed,139
suicide,410
suffer,349
suffering,589
uncertainty,218
uneasy,4
sadness,40
afraid,315
alone,742
suicidal,26
mood,55
tension,31
anxious,72
desperate,208
dismal,11
exhausted,38
insecure,31
distress,155
distressed,16
frustration,75
disgusting,460
boredom,7
bored,50
insane,190
stupidity,389
bullshit,401
uncertain,95
displeased,0
uncomfortable,46
melancholy,1
overwhelmed,81
pessimistic,18
unhappy,15
upset,124
outrage,110
ass,550
damn,630
covidiot,51
terrify,9
terrified,42
terrifying,122
distrust,31
scare,325
scared,267
scaring,37
dread,21
failed,1131
failed,1131
failure,759
fuck,1207
fucking,1183
miserable,48
regret,40
shock,168
shocked,227
negligence,361
betrayed,60
cry,89
crying,115
idiot,462
idiots,468
selfish,346
upheaval,15
mess,251
crisis,3342
horrible,283
violence,343
abuse,173
rape,86
stupid,1287
