words,ocurrences
panic,96
fear,631
sad,208
mental,389
mind,237
sorry,159
shame,169
hate,166
hell,222
bad,746
feel,457
feeling,162
shit,357
worst,313
worse,330
blame,167
lonely,14
chaos,462
mad,85
ruined,24
anxiety,149
stress,141
stressed,34
phobia,3
shame,169
hurt,55
disorder,32
loneliness,19
turmoil,20
anger,39
horror,11
rage,11
fate,40
nervous,22
restless,2
depression,83
grief,45
worry,151
worried,184
angst,10
depressed,20
suicide,66
suffer,107
suffering,359
uncertainty,65
uneasy,2
sadness,14
afraid,4091
alone,177
suicidal,12
mood,20
tension,5
anxious,48
desperate,44
dismal,2
exhausted,25
insecure,4
distress,38
distressed,10
frustration,13
disgusting,81
boredom,3
bored,14
insane,42
stupidity,57
bullshit,123
uncertain,36
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,63
pessimistic,5
unhappy,7
upset,24
outrage,23
ass,80
damn,155
covidiot,21
terrify,1
terrified,10
terrifying,19
distrust,10
scare,67
scared,91
scaring,5
dread,5
failed,289
failed,289
failure,232
fuck,344
fucking,289
miserable,26
regret,19
shock,38
shocked,52
negligence,44
betrayed,6
cry,41
crying,33
idiot,96
idiots,100
selfish,61
upheaval,3
mess,93
crisis,1123
horrible,47
violence,177
abuse,82
rape,16
stupid,292
