words,ocurrences
panic,134
fear,507
sad,241
mental,537
mind,275
sorry,214
shame,196
hate,248
hell,231
bad,558
feel,473
feeling,199
shit,414
worst,384
worse,2782
blame,360
lonely,12
chaos,42
mad,89
ruined,59
anxiety,164
stress,153
stressed,30
phobia,6
shame,196
hurt,63
disorder,26
loneliness,26
turmoil,4
anger,36
horror,17
rage,16
fate,12
nervous,24
restless,2
depression,108
grief,53
worry,197
worried,203
angst,2
depressed,13
suicide,52
suffer,129
suffering,282
uncertainty,69
uneasy,3
sadness,9
afraid,90
alone,217
suicidal,3
mood,14
tension,6
anxious,26
desperate,84
dismal,10
exhausted,25
insecure,5
distress,50
distressed,11
frustration,19
disgusting,92
boredom,4
bored,29
insane,69
stupidity,46
bullshit,204
uncertain,39
displeased,0
uncomfortable,9
melancholy,1
overwhelmed,55
pessimistic,4
unhappy,4
upset,37
outrage,40
ass,171
damn,157
covidiot,4
terrify,1
terrified,13
terrifying,37
distrust,7
scare,97
scared,92
scaring,10
dread,3
failed,735
failed,735
failure,266
fuck,426
fucking,389
miserable,47
regret,25
shock,65
shocked,75
negligence,45
betrayed,10
cry,54
crying,57
idiot,146
idiots,184
selfish,71
upheaval,6
mess,76
crisis,2695
horrible,71
violence,220
abuse,120
rape,15
stupid,320
