words,ocurrences
panic,170
fear,662
sad,311
mental,310
mind,322
sorry,304
shame,162
hate,272
hell,357
bad,976
feel,680
feeling,269
shit,884
worst,454
worse,600
blame,370
lonely,10
chaos,162
mad,112
ruined,33
anxiety,117
stress,137
stressed,25
phobia,11
shame,162
hurt,121
disorder,24
loneliness,9
turmoil,11
anger,25
horror,21
rage,14
fate,45
nervous,30
restless,0
depression,96
grief,47
worry,184
worried,164
angst,3
depressed,12
suicide,63
suffer,113
suffering,181
uncertainty,86
uneasy,1
sadness,9
afraid,104
alone,289
suicidal,8
mood,24
tension,7
anxious,30
desperate,53
dismal,4
exhausted,47
insecure,25
distress,48
distressed,1
frustration,39
disgusting,100
boredom,5
bored,20
insane,157
stupidity,93
bullshit,233
uncertain,16
displeased,0
uncomfortable,18
melancholy,0
overwhelmed,122
pessimistic,9
unhappy,6
upset,52
outrage,44
ass,240
damn,333
covidiot,11
terrify,1
terrified,35
terrifying,55
distrust,37
scare,142
scared,138
scaring,15
dread,10
failed,328
failed,328
failure,378
fuck,782
fucking,556
miserable,27
regret,27
shock,86
shocked,91
negligence,37
betrayed,9
cry,46
crying,51
idiot,181
idiots,183
selfish,121
upheaval,7
mess,143
crisis,582
horrible,99
violence,66
abuse,66
rape,6
stupid,525
