words,ocurrences
panic,40
fear,1341
sad,266
mental,194
mind,207
sorry,223
shame,145
hate,151
hell,191
bad,522
feel,370
feeling,119
shit,303
worst,209
worse,330
blame,179
lonely,4
chaos,53
mad,39
ruined,16
anxiety,51
stress,67
stressed,24
phobia,1
shame,145
hurt,50
disorder,20
loneliness,3
turmoil,9
anger,47
horror,31
rage,42
fate,13
nervous,24
restless,1
depression,34
grief,25
worry,92
worried,188
angst,2
depressed,5
suicide,72
suffer,114
suffering,166
uncertainty,26
uneasy,0
sadness,12
afraid,107
alone,151
suicidal,7
mood,9
tension,4
anxious,8
desperate,34
dismal,1
exhausted,51
insecure,4
distress,19
distressed,0
frustration,11
disgusting,72
boredom,0
bored,9
insane,67
stupidity,141
bullshit,128
uncertain,13
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,96
pessimistic,4
unhappy,4
upset,21
outrage,18
ass,109
damn,144
covidiot,38
terrify,1
terrified,13
terrifying,34
distrust,10
scare,41
scared,73
scaring,19
dread,3
failed,243
failed,243
failure,153
fuck,260
fucking,235
miserable,12
regret,30
shock,22
shocked,25
negligence,39
betrayed,7
cry,31
crying,23
idiot,98
idiots,265
selfish,131
upheaval,1
mess,55
crisis,794
horrible,50
violence,101
abuse,65
rape,39
stupid,463
